classification_id,subject_id,run_id,user,label_id,label_text,comment,flags,time_labeled,dia_source_id
ed71760ce6f74305bf1eed38a18b4034,345215079e1842418f51f1f96c29abe2,13e240890d1341d597b3c1b7a7af00de,ebellm,9,bad-subtraction,"",0,2025-03-12 21:37:12.295+00,191192254830870580
af840a4591a14638b62383c2f853aa53,30d7e999deea4f22b7aa8a1925101eb5,13e240890d1341d597b3c1b7a7af00de,ebellm,9,bad-subtraction,"",0,2025-03-12 21:37:13.745+00,191931154570412083
035d5670313c4016a35d4841f9a40d92,cd5be2545b094f4981bb451f45397c16,13e240890d1341d597b3c1b7a7af00de,ebellm,10,diffraction-spike,"",0,2025-03-12 21:37:15.228+00,191614382461943888
2f59d60f83ac4d23bbfe898d7411bce7,5b2b33d39b1948c886cd08a85ac89723,13e240890d1341d597b3c1b7a7af00de,ebellm,9,bad-subtraction,"",0,2025-03-12 21:37:26.262+00,190875555741040648
cd869e276d1e48158635cbba3b81efad,cfd8718ef7614115999cdbc62d2695f6,13e240890d1341d597b3c1b7a7af00de,ebellm,9,bad-subtraction,"",0,2025-03-12 21:37:29.862+00,192001659654635609
ecfdddb580b641c49a4ab0edbc47d820,8fd303573a484e0b96b4bb47d1208797,13e240890d1341d597b3c1b7a7af00de,ebellm,6,real-variable,"",0,2025-03-12 21:37:34.995+00,190875536413687866
4b1e461722b84bab89716efa8753349a,eb75d00b205e4706bf0e12c9cec003f5,13e240890d1341d597b3c1b7a7af00de,ebellm,7,noise,"",0,2025-03-12 21:37:36.729+00,191262623566659628
a8f531112a5641dc824c7736caa40896,8f6fa0a8ba914a88aeb6054bde59bb95,13e240890d1341d597b3c1b7a7af00de,ebellm,2,dipole,"",0,2025-03-12 21:37:40.212+00,191508866935029996
a2558bcc37c04281b9262ee26847febd,bb314322edc34ad6bc198cb437d8c51c,13e240890d1341d597b3c1b7a7af00de,ebellm,7,noise,"",0,2025-03-12 21:37:41.495+00,190910632743141571
d57f74aaa1a942d0b934c26d9ad8c443,c50e91bf6a6648fa83653d768e261f39,13e240890d1341d597b3c1b7a7af00de,ebellm,0,bogus,"",0,2025-03-12 21:38:31.396+00,191966365794435238
684de284d30345ffb9f0e867ff214e79,6ce6069cecfe4822a1bf3109604fdf12,13e240890d1341d597b3c1b7a7af00de,ebellm,9,bad-subtraction,"",0,2025-03-12 21:38:34.563+00,191754933115027703
171e364bc16547b9b4b96a03fad0049d,147c4f8efb714dc98a76c7865c3559c1,13e240890d1341d597b3c1b7a7af00de,ebellm,10,diffraction-spike,"",0,2025-03-12 21:38:35.93+00,190875550393303099
140c0b5ee62d44a8aad49a06863955fa,2345c13b5f2c4335bd2aa7d5bd693d96,13e240890d1341d597b3c1b7a7af00de,ebellm,7,noise,"",0,2025-03-12 21:38:38.63+00,191754995387859036
0e24a35bdce648fc96443679b44afbe0,2333d792317e4025b64bed14ee2251ae,13e240890d1341d597b3c1b7a7af00de,ebellm,7,noise,"",0,2025-03-12 21:38:40.48+00,191719736952750314
cb203e770a674b168eb03c1879b0a4f8,a61681fd7aea434f82ad5011916457e9,13e240890d1341d597b3c1b7a7af00de,ebellm,9,bad-subtraction,"",0,2025-03-12 21:38:43.113+00,191895927236067376
8adf0f1891dc48769a2d7c4866ba3f6b,f7725bd7f7c94e0e9cdc1d94d42dd356,13e240890d1341d597b3c1b7a7af00de,ebellm,9,bad-subtraction,"",0,2025-03-12 21:38:44.813+00,191508674726854723
8221ec54c27e4264bed08994251f5f19,99dd60e318f443be8e61b6050663de77,13e240890d1341d597b3c1b7a7af00de,ebellm,10,diffraction-spike,"",0,2025-03-12 21:38:47.28+00,191543905278230598
30e7ce4325784dd7800a75824ec03ec7,4266a333abf54390b6576b5997ff1f9d,13e240890d1341d597b3c1b7a7af00de,ebellm,6,real-variable,"",0,2025-03-12 21:38:51.897+00,191754993244569682
5dc9be4c32b7424d9a84590e7e942ecd,bc1dc70f2d864e739dc46406375653d9,13e240890d1341d597b3c1b7a7af00de,ebellm,6,real-variable,"",0,2025-03-12 21:38:53.863+00,192001569477099545
bbcd7a209b78478f9fdefa2412fb016a,e926e7919bdf4d6ba964a8275bba3374,13e240890d1341d597b3c1b7a7af00de,ebellm,9,bad-subtraction,"",0,2025-03-12 21:38:55.363+00,191438284507841037
cc764804cdc84576b33d569cacae74ac,cce6f8f812364989bb3a98073c0dd546,13e240890d1341d597b3c1b7a7af00de,ebellm,6,real-variable,"",0,2025-03-12 21:43:42.219+00,191895735023697940
263adbd9873841429b28258fe0175156,d2cbe346db654c40ae1445a692b3a4c6,13e240890d1341d597b3c1b7a7af00de,ebellm,0,bogus,"",0,2025-03-12 21:43:45.303+00,191825266442502227
dfd45ab8f049465fbf39d253638515f8,497ccf5340f34d099702069ffa60c880,13e240890d1341d597b3c1b7a7af00de,ebellm,2,dipole,"",0,2025-03-12 21:43:57.153+00,191473433459033221
ac0e97963c794f779efdee6c4127c6c2,eef6b21d3aff4e53a64c0345dc38bf02,13e240890d1341d597b3c1b7a7af00de,ebellm,10,diffraction-spike,"",0,2025-03-12 21:44:18.937+00,191754974999347300
52bc8bd8a1884efab6b9194d22865a1c,f434d5c4507a4c80b697730e98eba3c7,13e240890d1341d597b3c1b7a7af00de,ebellm,9,bad-subtraction,"",0,2025-03-12 21:44:22.887+00,191754963175604235
9158f86bb53344dfbde6abc5956e2bcc,85b79e7727bb409ca6214e17d73f14e8,13e240890d1341d597b3c1b7a7af00de,ebellm,7,noise,"",0,2025-03-12 21:44:25.837+00,191966373293850981
578048bea9524d2a8bc759f767fbff01,cc20dd1fc9754675bb13346c2ed17698,13e240890d1341d597b3c1b7a7af00de,ebellm,0,bogus,"",0,2025-03-12 21:44:51.037+00,191297658688634977
01a8dc0948f1400a8fb4e1603768b083,94a011676c124bfd9953dcceb00f7c8f,13e240890d1341d597b3c1b7a7af00de,ebellm,10,diffraction-spike,"",0,2025-03-12 21:44:52.987+00,191508696205885494
349bc8abf3d64c839a0a005e50822f61,27b89713b5de4012a7ca7b8f87d19c0a,13e240890d1341d597b3c1b7a7af00de,ebellm,2,dipole,"",0,2025-03-12 21:44:56.487+00,192001670417219823
70590ea7f45741b29d73cb9083aad9f4,6c8b4f1eadb743bfa939eb0caed50d75,13e240890d1341d597b3c1b7a7af00de,ebellm,6,real-variable,"",0,2025-03-12 21:44:58.104+00,191473682546163732
6171f9e71f52440b83f0a4bebd54ab31,dd658bfc97d546ccb54727c035d3d199,13e240890d1341d597b3c1b7a7af00de,ebellm,7,noise,"",0,2025-03-12 21:44:59.621+00,190910632759919234
6e3170da19494540b8e03747f981cf6d,33adf752a1f44079a15f81d70a31a6a0,13e240890d1341d597b3c1b7a7af00de,ebellm,9,bad-subtraction,"",0,2025-03-12 21:45:02.471+00,191438282356163161
5ce4b4c2a4724200b0b16965d9242801,c2b23e5896d94239acfd70e19ee24f1b,13e240890d1341d597b3c1b7a7af00de,ebellm,7,noise,"",0,2025-03-12 21:45:04.438+00,191543894549200947
31b506768af84a75b814f1b54b57c28d,d6361d9e9821471ea76b84d7ff900a10,13e240890d1341d597b3c1b7a7af00de,ebellm,9,bad-subtraction,"",0,2025-03-12 21:45:06.154+00,191754971786510355
125f6ea919db45cea963fa02b1827c0f,7bfe97c97b1c4039bd4f591a2b56595d,13e240890d1341d597b3c1b7a7af00de,ebellm,10,diffraction-spike,"",0,2025-03-12 21:45:07.838+00,191754963188187231
7aac30978f494055adf2cecd76a85e2a,22c224b83fa24ca4818d03bf184c0b46,13e240890d1341d597b3c1b7a7af00de,ebellm,3,trail,"",0,2025-03-12 21:45:17.088+00,191860474415939592
897837c8d90c40228e0e2c367987b2b3,56707d78c3e54322bfaa080f5b61d4cf,13e240890d1341d597b3c1b7a7af00de,ebellm,7,noise,"",0,2025-03-12 21:45:23.771+00,191966422681780362
234877976c574cfd9d61905059c72c7a,5cc414abd92547d2be9328f76b4629ef,13e240890d1341d597b3c1b7a7af00de,ebellm,6,real-variable,"",0,2025-03-12 21:45:29.655+00,191860674131918893
043de84d139148029231d12d62eda3e4,afc36c2583e348efa77bb92cf67246d8,13e240890d1341d597b3c1b7a7af00de,ebellm,7,noise,"",0,2025-03-12 21:45:37.055+00,191649491684688060
4cbac3fb820c49d4bb0ada68699b2e02,a21514d6fec84caea94c02b5902b5e4a,13e240890d1341d597b3c1b7a7af00de,ebellm,2,dipole,"",0,2025-03-12 21:45:39.722+00,191754906275676348
b4fc9232a2df4d76bea7c49c98ee0ea3,91e536a2c1e8426bac8d7f21d63ee860,13e240890d1341d597b3c1b7a7af00de,sullii,6,real-variable,"",0,2025-03-12 21:44:32.994+00,191508884098121900
b795b15edaee49f4bb40779fd5601878,97df61b4912c482a9384bd5dd4c258e0,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:44:37.395+00,192036923508785571
3e37ca2c0c3b405486ce73a62320db92,6bb754b810c3492f89e584c1cbaf80c0,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:44:39.635+00,191403237591482416
a7a401d913ef42db9a906f9c748bed40,97df61b4912c482a9384bd5dd4c258e0,13e240890d1341d597b3c1b7a7af00de,ebellm,7,noise,"",0,2025-03-12 21:45:50.938+00,192036923508785571
62d99bbf2dd84e07a9443b33fbabaf00,83a115b2d20e498fad270ff86d1eef6c,13e240890d1341d597b3c1b7a7af00de,ebellm,9,bad-subtraction,"",0,2025-03-12 21:45:53.239+00,190875549327949866
07b2da6c5c7340f4b36ccf80957cec9c,021341fdbc4c4577bdbcf4a6b9d06897,13e240890d1341d597b3c1b7a7af00de,ebellm,9,bad-subtraction,"",0,2025-03-12 21:45:55.839+00,191896106559340567
17be721369734cf98996fd8660594dfe,83a115b2d20e498fad270ff86d1eef6c,13e240890d1341d597b3c1b7a7af00de,sullii,6,real-variable,"",0,2025-03-12 21:44:47.229+00,190875549327949866
8002efe0ee1a418096290ef0f96876a0,509243debb604b14a1e56806dd4debfa,13e240890d1341d597b3c1b7a7af00de,ebellm,9,bad-subtraction,"",0,2025-03-12 21:45:57.655+00,191016280361271308
7da1f681610540868e7b40d49ea629c9,509243debb604b14a1e56806dd4debfa,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:44:50.795+00,191016280361271308
ff4e218c7a2c452b8b0cb7d286c99777,1db38acfa1f14393ae4c761bd73649d1,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:44:52.816+00,191966365765075043
488c08565adc42098af70dd199996e2f,9c543ca6f1e549ed9408ad4c18f75d87,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:44:55.362+00,191896123739209976
cf38290bcc824a999cd75acbf893a1c5,ff2c68f7020548399e0ea0384246b64c,13e240890d1341d597b3c1b7a7af00de,sullii,0,bogus,"",0,2025-03-12 21:45:06.454+00,191192247327260724
4bc39fa5b4d244fe8aef3f298ed5938e,d311504cf8334f6498772980622877ca,13e240890d1341d597b3c1b7a7af00de,sullii,2,dipole,"",0,2025-03-12 21:45:09.043+00,191895884294782988
8d2d48af271c419e81bd8dfcbdb442c4,953255937d614aec830d678626b3c802,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:45:11.507+00,191720025780912215
805bc0d245224faeb296a07475086952,3004693d4e9d4c53b0c80d4170ec3bdc,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:45:17.206+00,191931216822272019
6d88dcf8234543baa9372729a6d9049f,88d12cdeb62f4865996c28a5f1427184,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:45:48.757+00,191720002146009151
9fb70c63cfa4494d928aaacb9fa0789c,30f71b5384594deb8ca3260d76ef851d,13e240890d1341d597b3c1b7a7af00de,sullii,10,diffraction-spike,"",0,2025-03-12 21:46:00.098+00,191157013533687841
aff3bb589b0849518e08b8098c65787f,247b76abc8c04dceac4b555b91f7e39d,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:46:02.267+00,191895863872716804
d0f7a0053d744d6dab098b66b6dc6a92,cdbb7d837a7047c9931051a51c54c84e,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:46:06.814+00,191543820435849317
0aa58b4dc576437ca7dc93aa5cc2ed9b,f455e78ef3de4a80b50b84bc9d16e85f,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:46:07.957+00,191931198593827125
bc6f59e53fe944e19b19563b81586700,af3b1f62f8c343f6b421651dc877784a,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:46:09.457+00,191227162181763091
4500e5f707d54178b89c0fd51077d6b4,be2cdd5665084490af1066bbc66b551c,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:46:14.011+00,191016268550111287
0d1157f6e4334f81aef4ffd5d46045e9,d8d8b3723a4c4a968d1bcd16b6b88ef3,13e240890d1341d597b3c1b7a7af00de,sullii,6,real-variable,"",0,2025-03-12 21:46:17.127+00,191895762953568283
a20c3c98173645c288ce006e351c5278,dc33c16380434aa48a5b3af5d4462345,13e240890d1341d597b3c1b7a7af00de,sullii,2,dipole,"",0,2025-03-12 21:46:20.723+00,191896094752374809
79a1062340514c83ae444ea544ebebb7,9006b5f25f614b5b90056e1df1f413de,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:46:28.284+00,191508865852899527
7d5a156f13564362ad4bc51c041680df,3e9364b5d8ca49d29acf812ad629eafc,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:46:29.529+00,191931199654985893
1b6d1f3c3faa4ac8b12faf733538313f,8f0e6a29ba1a43fa8fbb74c64cbc11db,13e240890d1341d597b3c1b7a7af00de,sullii,2,dipole,"",0,2025-03-12 21:46:33.807+00,191684954147520558
f4f12b0b5c2841bba6a69fd9276d438a,13348d5294314f8881c3fe930cb200cf,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:46:35.893+00,191754907353612593
517928646ba04069b8322c348de4ede9,b540a18facc343c395a1708d5d6ad2db,13e240890d1341d597b3c1b7a7af00de,sullii,2,dipole,"",0,2025-03-12 21:46:39.764+00,191860428253430055
e2694882c5bd4536b22c9c718d47297a,c006d584754849f8b428f7d7adcbc73f,13e240890d1341d597b3c1b7a7af00de,sullii,2,dipole,"",0,2025-03-12 21:46:41.102+00,191931141660344333
bf0b17f9088745f7a1ee67c14e3d62c0,3d7070c1a0944a7084efef483038ff04,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:46:43.583+00,190875490267955224
c38a58fc33574e84ae58c61bf8666687,d5289636a2c9477eae92451b411b59d8,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:46:45.335+00,191966273419083779
6b76b15dfa484d5582451acc02a6671d,a672aa4c90c54d0e8e2bec034c818364,13e240890d1341d597b3c1b7a7af00de,sullii,2,dipole,"",0,2025-03-12 21:46:47.32+00,191543820440043527
2fe2300cfd7d42e0a5b3b6f82d9571d1,f91acb3e367841d5b0fb3fd4122fb4f6,13e240890d1341d597b3c1b7a7af00de,sullii,2,dipole,"",0,2025-03-12 21:46:50.865+00,191684673905098763
b2ece6b0127947369f9e81de6972f2e7,96f15a61e2504afbaa3f86064bae8e8a,13e240890d1341d597b3c1b7a7af00de,sullii,6,real-variable,"",0,2025-03-12 21:46:56.077+00,191895754380410946
faafb36b07d54dda9b7f12b73e265284,5e458ffcba2540d5a9ee9525159f4203,13e240890d1341d597b3c1b7a7af00de,sullii,6,real-variable,"",0,2025-03-12 21:46:58.82+00,191473436663480937
8c9631bace984a718e4d204fe4c615d2,57ba24404b494f4683eefe3a8b33d559,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:47:03.583+00,191754904119804340
ef85c96b472b4fc984ebba6475fb624c,6e529a9c51654ab9ae9bfc962c83669f,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:47:06.7+00,192001557670133774
91e905dbc7d948f9abd052401718c395,7616bfb7124b4adc878e3921fb9fafff,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:47:09.253+00,190875490255372335
7d2b39a11f31450ba06e7ae5b6f43c38,bac9da5c81f247e38372b99cb25a8760,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:47:13.702+00,191754936332058912
f8ba80dd294b46b68ad017d219b32a44,0633f5be305d4ee9a1490fb8d2e5636f,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:47:15.942+00,191403241865478292
f644707e4c074a9ea73b34405a45b6ec,53da61757d2e43e9ab646bbd60e589e8,13e240890d1341d597b3c1b7a7af00de,sullii,2,dipole,"",0,2025-03-12 21:47:18.692+00,192001609209741376
bf462d019b5449fb9bcddbd7449376e2,58dbaceb0d9f489a88110f687da4e182,13e240890d1341d597b3c1b7a7af00de,sullii,6,real-variable,"",0,2025-03-12 21:47:22.03+00,191966363613397212
027bbe7b42944aa5adf943e9eaaf8e8c,a76187790417497c88134f74d0a23b26,13e240890d1341d597b3c1b7a7af00de,sullii,2,dipole,"",0,2025-03-12 21:47:24.769+00,191192274170806276
23ad6e1f7840478fb007fc61b4e5f7fe,53ae5dde7820443ba8357303018233d1,13e240890d1341d597b3c1b7a7af00de,sullii,6,real-variable,"",0,2025-03-12 21:47:30.23+00,191508712332984395
3711b75290bf41cfa879a08a4f407f8b,9cefa202136e4f6e9d1ac8ce14861fc0,13e240890d1341d597b3c1b7a7af00de,sullii,6,real-variable,"",0,2025-03-12 21:47:36.746+00,191192047615475929
9c4a3929a9d5402b9cad5d45ecae1057,dc339e7d21ef47f6a154715a5f5f018d,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:47:38.873+00,191825277175726099
5b122e50723f41f39bf6f6d266448d97,453fa1c9fa704b22bc9b21c4a1b64bf4,13e240890d1341d597b3c1b7a7af00de,sullii,0,bogus,"",0,2025-03-12 21:47:41.996+00,191227147136794714
ba963d932aef4f36a570b0f90df90bf3,db26ce7b9fb44aaa93439f0a4f5143fe,13e240890d1341d597b3c1b7a7af00de,sullii,6,real-variable,"",0,2025-03-12 21:47:47.878+00,191860437933884290
f39c975a27184bb998f13b3ee3f7e5ca,fb7d0c0a12b4465a9f406db520849975,13e240890d1341d597b3c1b7a7af00de,sullii,2,dipole,"",0,2025-03-12 21:47:51.971+00,191895728598024202
13f0383df159432e89ce401d3588cb3c,67ea4cb6542d428b9358f2094e0ca438,13e240890d1341d597b3c1b7a7af00de,sullii,2,dipole,"",0,2025-03-12 21:47:56.858+00,191896079715795076
23e70d020a3240dcb11d77f3b89cb923,ec61843e2081490b81aa9d00fb643225,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:47:59.027+00,191649486311784524
8060bd639b70441e9da6133e650a03e6,f90f3d14e0794abc9f82f3da788a2b18,13e240890d1341d597b3c1b7a7af00de,sullii,2,dipole,"",0,2025-03-12 21:48:02.061+00,191895892884717597
3455771ffd4c4d2ab02e3ab7dc70ab08,a1280968210b433c8fae3bdecdb39d49,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:48:06.256+00,191754963179798567
319068a056274bc39e4a32dfb1d0a90b,1937914bbb8149f2941e5ab549878fac,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:48:07.91+00,191755003977793596
ec82766e42774ef88cbd78c88f2a30e5,fa50029ea8f54a618f0fc84754ba6c12,13e240890d1341d597b3c1b7a7af00de,sullii,2,dipole,"",0,2025-03-12 21:48:10.173+00,191966277735022636
c562c040e847429ba2e3f9ca700cbf7a,43f54c8394244ecba38d6ce18dd78b37,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:48:13.716+00,191931222211952688
587b5c13d69644a3b98f2e48e310ccf7,b22a4fd86cd0403eb0146bef8b562a9e,13e240890d1341d597b3c1b7a7af00de,sullii,2,dipole,"",0,2025-03-12 21:48:15.111+00,191825333022883858
dbcbc215d96f415d8c65ced00e4adc82,d9edba0b61734d75be4ad63d9a64d3b2,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:48:16.716+00,191754952467546161
9fccceed74c2453e91181aff40b3fc7d,867e43f6f078484ca668e013a6d706c1,13e240890d1341d597b3c1b7a7af00de,sullii,2,dipole,"",0,2025-03-12 21:48:18.333+00,191684638488395795
27c35e4ac904490f92e66d69c4072a3a,4151a7ec421246eb89fe66d8cfe04290,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:48:21.4+00,191895901453680688
96be5da665f344989d0cf17c33701b8e,21909a85dfc94b8399dbcc338f3cfe64,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:48:24.245+00,191931135234670598
18c67cbfb332498d99d32f3f67903dc0,78b5c31703594d7a9b86d5b07ce6456c,13e240890d1341d597b3c1b7a7af00de,sullii,2,dipole,"",0,2025-03-12 21:48:26.065+00,191754919152189731
c7e524d2ded54bf7bcc9a1905d8e0ab6,444d7c54925c4607a209360ff12c7d68,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:48:31.736+00,191931153505058858
16310dabe6a04c3195d1f5326b8c8849,0c5dfb845fc943f380b4c3d330925e2c,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:48:33.676+00,191966283107926059
9526865879f54f86970d763bb5771d18,d572fca241ba40bbbf1cd95c1e8b1599,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:48:36.078+00,191614374949945405
e491a8c10e2c4f8db1074b756d1ac53e,b53ba5e2f0494480af5bd461287dd596,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:48:38.35+00,191684618066329634
889731f093394effbf09470ec2ad323c,912234a994414408bd0f204d907ac184,13e240890d1341d597b3c1b7a7af00de,sullii,10,diffraction-spike,"",0,2025-03-12 21:48:43.448+00,191403226858258453
328e81a702e24e32b615dde7f4a7c50e,629f6406a1814891b7f745fd3825e0e3,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:48:51.075+00,191438292019840044
c60df8e6c72344fdb9a34590316da7b5,4149c31b869745f182f0550f47ca864c,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:48:52.84+00,191895875709042696
4c00725f2a3843ddb2ca0c6aa70b2555,b0bc570c99124efc9b9d9a7c0ce88b60,13e240890d1341d597b3c1b7a7af00de,sullii,0,bogus,"",0,2025-03-12 21:48:55.665+00,191896086137274697
3c5041f4dae443e1984aefa3594f15b8,e95d282d63d741b986d6fbf41633e91b,13e240890d1341d597b3c1b7a7af00de,sullii,6,real-variable,"",0,2025-03-12 21:49:08.152+00,191825338379010126
f1e8899646134b47927b2d8a12602443,7e8b48021c61448281e1dd93e625919c,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:49:10.996+00,191438428401827871
13e50de4841147a9ac60ed869e7fb771,14fc9a5953ef490ea127ad4ecfe3f6e4,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:49:12.534+00,191403221489549362
00000a9b6a954ecfbd5d74379714aa6d,160469ead7cb49ad91be99c91f4a142a,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:49:14.777+00,191614385708335133
5fedfaa7ecf6457eb32bdd83cf9428e4,8232b793cf494fdb9ead86dd97c7b08d,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:49:20.498+00,191614338434334805
013d665c66814111a86c433632ea799f,abcf1ebd662d418dbb518fc49bfb55eb,13e240890d1341d597b3c1b7a7af00de,sullii,0,bogus,"",0,2025-03-12 21:49:24.791+00,191684636307357751
68588bb3e4bf40b3b5e466d6b42b4151,482180f96f914d47a0f725d6701db0f8,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:49:26.847+00,191896060396831247
30b9291fe46b4aac9d0fa3b5b9f8682d,d3f5b4c133884f7896e1f874af4cb67b,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:49:28.691+00,191966358274048676
62b0f12f6b9a4d3591e8c92e4beacb9e,40627afef3a84ca18d8655a90a87b814,13e240890d1341d597b3c1b7a7af00de,sullii,0,bogus,"",0,2025-03-12 21:49:31.176+00,191895742556667937
cb09852d74044c91887a03c19f6b1461,8451ed6b59c548fcb83fd8aeeef2fbff,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:49:33.753+00,191438276987454094
905c238c70764e1487c6cf6378cc65cb,2e7da42113e64bf6976fad6ecd6221c3,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:49:39.828+00,191895872483622958
15eae1520d4f46d8a22cc373822891bf,e333309f6ef640809f9c38bc083f0f5a,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:49:42.707+00,191262627878404124
2e18e68b12be46ad857288dbcffc4fa4,b8908d3324274158bf418986668b7843,13e240890d1341d597b3c1b7a7af00de,sullii,10,diffraction-spike,"",0,2025-03-12 21:49:45.971+00,191649475578560580
b4bd4331cdcf449e8b6e11fa12ee8ea4,4f06726ee09c4b9d97495be7c3233238,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:49:48.275+00,191262614989307930
43e4007bb36742a7aa365dcadaf47cbc,999cac4e4d0b4474bc18c8cc6474cf4f,13e240890d1341d597b3c1b7a7af00de,sullii,9,bad-subtraction,"",0,2025-03-12 21:49:50.4+00,191896117305147573
08926723583a4a9ea67c8a00e15e2914,f7ceba750f7644e7992534e476872368,13e240890d1341d597b3c1b7a7af00de,sullii,2,dipole,"",0,2025-03-12 21:49:53.511+00,191720012879233137
e6bfa091494b43568643a323c8bf69a5,f9d75a0036ce48a9a83d248c516b8715,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:49:58.38+00,191649490615140878
cf4eb53af7d240b192a0b1268dbf481b,bde42b557d814d1ead425221b2c60da4,13e240890d1341d597b3c1b7a7af00de,sullii,10,diffraction-spike,"",0,2025-03-12 21:50:03.097+00,192036920295948522
3d1783361d1c4e8eb7d29d5412730f02,7529c15abe444aebb598bf7addd1b242,13e240890d1341d597b3c1b7a7af00de,sullii,10,diffraction-spike,"",0,2025-03-12 21:50:08.496+00,191192259113254918
53b0f37f1402411db0aa5f5beb1fa636,97b9bc86e0694d1f818d59d61c9fed7d,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:50:09.892+00,191614373880397864
d926b30f2b1343db82ab1fb5640687ab,c78f81d36d454fdbbaa8eb7841fd2b09,13e240890d1341d597b3c1b7a7af00de,sullii,7,noise,"",0,2025-03-12 21:50:11.805+00,191684679269613642
1c4cde16fe7a4db285fc56de5e62e438,44695b0dc027455cad179041f171506a,13e240890d1341d597b3c1b7a7af00de,sullii,2,dipole,"",0,2025-03-12 21:50:13.745+00,191895741487120441
