diaSourceId,ra,dec,midpointMjdTai,real,type
343018160632365441,55.5765243904441,-32.246703605593176,60531.375875221056,0,
343018160632365442,55.5900357768564,-32.24740876898759,60531.375875221056,0,
343018160632365444,55.5788880474145,-32.246169615538406,60531.375875221056,0,
343018160632365445,55.56172974493897,-32.24428006472148,60531.375875221056,0,
343018160632365446,55.5858879326132,-32.24595425859042,60531.375875221056,0,
343018160632365447,55.5926411770718,-32.24648105058893,60531.375875221056,0,
343018160632365448,55.57046394332696,-32.24462976779093,60531.375875221056,0,
343018160632365449,55.5565047124135,-32.24335511702184,60531.375875221056,0,
343018160632365450,55.56870407717692,-32.2442866826596,60531.375875221056,0,
343018160632365452,55.5727279054264,-32.244177835462594,60531.375875221056,0,
343018160632365453,55.58331428644582,-32.24485410280988,60531.375875221056,0,
343018160632365454,55.59266498209869,-32.24537841636602,60531.375875221056,0,
343018160632365455,55.56071269975856,-32.24280351118502,60531.375875221056,0,
343018160632365456,55.57135351393336,-32.243552873311884,60531.375875221056,0,
343018160632365459,55.57757320337327,-32.24383258314349,60531.375875221056,0,
343018160632365460,55.75322209673271,-32.25762514012657,60531.375875221056,0,
343018160632365461,55.5973044684027,-32.24509095302624,60531.375875221056,0,
343018160632365462,55.77612143776097,-32.25893949999412,60531.375875221056,0,
343018160632365463,55.56484038775002,-32.24179911003006,60531.375875221056,0,
343018160632365464,55.56715121275403,-32.241149529271794,60531.375875221056,0,
343018160632365465,55.57973223602014,-32.242780112789674,60531.375875221056,0,
343018160632365466,55.5633278122687,-32.24124186273148,60531.375875221056,0,
343018160632365467,55.55883927414667,-32.240755697856784,60531.375875221056,0,
343018160632365468,55.562315920316045,-32.24045966558155,60531.375875221056,0,
343018160632365469,55.588454972385975,-32.2429971073326,60531.375875221056,0,
343018160632365470,55.59206664099133,-32.2431068307413,60531.375875221056,0,
343018160632365471,55.59657252706389,-32.24341458926,60531.375875221056,0,
343018160632365472,55.56053194063028,-32.24033503761539,60531.375875221056,0,
343018160632365473,55.60136356859143,-32.24356890913948,60531.375875221056,0,
343018160632365474,55.604885937996,-32.24380602695749,60531.375875221056,0,
343018160632365477,55.57314122951188,-32.240779258340986,60531.375875221056,0,
343018160632365479,55.605444248259616,-32.243037073698325,60531.375875221056,0,
343018160632365480,55.5895241885048,-32.24173047386619,60531.375875221056,0,
343018160632365481,55.57525004108357,-32.24052173168834,60531.375875221056,0,
343018160632365482,55.56216932428187,-32.23942831622931,60531.375875221056,0,
343018160632365483,55.56022961485467,-32.238358647222995,60531.375875221056,0,
343018160632365484,55.58591351427992,-32.24049089765883,60531.375875221056,0,
343018160632365485,55.60059831167328,-32.24156421930272,60531.375875221056,0,
343018160632365487,55.59394120917848,-32.23991190144756,60531.375875221056,0,
343018160632365488,55.60481100184754,-32.240976335065234,60531.375875221056,0,
343018160632365489,55.56209022044743,-32.23761694469417,60531.375875221056,0,
343018160632365490,55.577814428818215,-32.23852894215246,60531.375875221056,0,
343018160632365491,55.73276581684792,-32.250965547073406,60531.375875221056,0,
343018160632365493,55.5889703367986,-32.23916686008729,60531.375875221056,0,
343018160632365494,55.60345298758042,-32.2401770239751,60531.375875221056,0,
343018160632365495,55.56762076861491,-32.23700482315058,60531.375875221056,0,
343018160632365496,55.6012080083398,-32.239661430025734,60531.375875221056,0,
343018160632365497,55.59006692977299,-32.2380934831755,60531.375875221056,0,
343018160632365498,55.566997483280346,-32.23611786685499,60531.375875221056,0,
343018160632365499,55.56503782952513,-32.23657278520143,60531.375875221056,0,
343018160632365500,55.576998256480174,-32.23670340272675,60531.375875221056,0,
343018160632365501,55.60709015216008,-32.23885281227091,60531.375875221056,0,
343018160632365503,55.56078856965464,-32.23516929074457,60531.375875221056,0,
343018160632365504,55.568879411169405,-32.235768168914774,60531.375875221056,0,
343018160632365505,55.730914516987895,-32.24865709812199,60531.375875221056,0,
343018160632365506,55.5962236661399,-32.237896293135115,60531.375875221056,0,
343018160632365507,55.64133819953025,-32.241052608087706,60531.375875221056,0,
343018160632365508,55.61968610362019,-32.23919784798916,60531.375875221056,0,
343018160632365509,55.601204750816976,-32.237636713332506,60531.375875221056,0,
343018160632365510,55.59467025230002,-32.23653120358835,60531.375875221056,0,
343018160632365511,55.56956375449659,-32.23437351877805,60531.375875221056,0,
343018160632365512,55.592136333703536,-32.23608547337513,60531.375875221056,0,
343018160632365513,55.60411110725486,-32.23693475819332,60531.375875221056,0,
343018160632365514,55.6093112917955,-32.237247120292864,60531.375875221056,0,
343018160632365517,55.57391697416133,-32.23427935056876,60531.375875221056,0,
343018160632365520,55.582018003646176,-32.23420896402875,60531.375875221056,0,
343018160632365522,55.59583508991425,-32.23504896146483,60531.375875221056,0,
343018160632365523,55.599934135886784,-32.235208678009286,60531.375875221056,0,
343018160632365524,55.59186102761472,-32.23444593977418,60531.375875221056,0,
343018160632365525,55.58329791568541,-32.23336426130973,60531.375875221056,0,
343018160632365526,55.58578810074477,-32.23345381304063,60531.375875221056,0,
343018160632365528,55.56719482142264,-32.23089153865226,60531.375875221056,0,
343018160632365529,55.56916581597789,-32.231497112002984,60531.375875221056,0,
343018160632365530,55.60224824282271,-32.23394523030956,60531.375875221056,0,
343018160632365531,55.564984449082345,-32.2306569500785,60531.375875221056,0,
343018160632365532,55.60574793657974,-32.23383690816192,60531.375875221056,0,
343018160632365533,55.61193996417199,-32.23377803021528,60531.375875221056,0,
343018160632365534,55.57655487474543,-32.23092222821712,60531.375875221056,0,
343018160632365535,55.804094075652166,-32.24878666429366,60531.375875221056,0,
343018160632365537,55.59026721935436,-32.231082686889074,60531.375875221056,0,
343018160632365538,55.60201643185634,-32.231918833596744,60531.375875221056,0,
343018160632365542,55.573744140047545,-32.22941346278401,60531.375875221056,0,
343018160632365543,55.597567306478965,-32.23120510495551,60531.375875221056,0,
343018160632365544,55.57120776134804,-32.22915263151047,60531.375875221056,0,
343018160632365545,55.73206400089268,-32.241888594792286,60531.375875221056,0,
343018160632365546,55.5658806017594,-32.22855446509592,60531.375875221056,0,
343018160632365547,55.56249683772873,-32.22822490056698,60531.375875221056,0,
343018160632365548,55.58906003741896,-32.23011211495681,60531.375875221056,0,
343018160632365549,55.672573452684745,-32.23660611013808,60531.375875221056,0,
343018160632365550,55.5845893286049,-32.22950892934733,60531.375875221056,0,
343018160632365551,55.56732479712578,-32.22800206642726,60531.375875221056,0,
343018160632365552,55.60958723429509,-32.23130197026212,60531.375875221056,0,
343018160632365553,55.60396698393252,-32.23096066302821,60531.375875221056,0,
343018160632365554,55.606793058570005,-32.23095895741188,60531.375875221056,0,
343018160632365555,55.596297825739065,-32.23011924201058,60531.375875221056,0,
343018160632365556,55.594905286956376,-32.22986586792923,60531.375875221056,0,
343018160632365557,55.56847064854182,-32.22776013453211,60531.375875221056,0,
343018160632365558,55.60153336457277,-32.230342123842725,60531.375875221056,0,
343018160632365561,55.57290570946918,-32.22750078994887,60531.375875221056,0,
343018160632365562,55.56408137648263,-32.22701467163658,60531.375875221056,0,
343018160632365563,55.58243865039941,-32.22816408655874,60531.375875221056,0,
343018160632365564,55.60617011948223,-32.22995206558468,60531.375875221056,0,
343018160632365565,55.57740968969746,-32.227678362808724,60531.375875221056,0,
343018160632365567,55.60048399811215,-32.22917411819056,60531.375875221056,0,
343018160632365568,55.5651015397973,-32.226321490048775,60531.375875221056,0,
343018160632365569,55.59587957802231,-32.22857972951772,60531.375875221056,0,
343018160632365570,55.58523677744535,-32.22727466928075,60531.375875221056,0,
343018160632365571,55.57154935487431,-32.22555526718701,60531.375875221056,0,
343018160632365572,55.61326070845471,-32.2289186875637,60531.375875221056,0,
343018160632365574,55.58568776184445,-32.22619569827671,60531.375875221056,0,
343018160632365575,55.56719142544977,-32.22453360747672,60531.375875221056,0,
343018160632365576,55.57243805009573,-32.22467904671105,60531.375875221056,0,
343018160632365577,55.5991937546725,-32.226616227444765,60531.375875221056,0,
343018160632365578,55.60787819082535,-32.22720464110054,60531.375875221056,0,
343018160632365580,55.597554712332304,-32.22598213024465,60531.375875221056,0,
343018160632365582,55.603755083762046,-32.22642624310732,60531.375875221056,0,
343018160632365583,55.59044800415906,-32.225408800177895,60531.375875221056,0,
343018160632365584,55.57730348458491,-32.224124234035,60531.375875221056,0,
343018160632365585,55.57987730786799,-32.22405334699261,60531.375875221056,0,
343018160632365586,55.58726936754022,-32.22442723473197,60531.375875221056,0,
343018160632365587,55.56748458340027,-32.223107330956694,60531.375875221056,0,
343018160632365588,55.72435449544617,-32.235195293767866,60531.375875221056,0,
343018160632365590,55.5921768942717,-32.22474429571857,60531.375875221056,0,
343018160632365591,55.60698303172129,-32.225203951861445,60531.375875221056,0,
343018160632365592,55.58229019154665,-32.22376237084689,60531.375875221056,0,
343018160632365594,55.603573185818014,-32.223957722256664,60531.375875221056,0,
343018160632365595,55.59901544432408,-32.223534529000005,60531.375875221056,0,
343018160632365596,55.581555418061896,-32.22201391119851,60531.375875221056,0,
343018160632365598,55.61161795254387,-32.224382770403345,60531.375875221056,0,
343018160632365599,55.57366722911774,-32.22137651154701,60531.375875221056,0,
343018160632365600,55.60922958012085,-32.22390803608303,60531.375875221056,0,
343018160632365601,55.56964791375468,-32.22027077955468,60531.375875221056,0,
343018160632365602,55.60196253871678,-32.222489431040785,60531.375875221056,0,
343018160632365603,55.5786164509252,-32.22066110855426,60531.375875221056,0,
343018160632365604,55.587169180141466,-32.22124030339835,60531.375875221056,0,
343018160632365605,55.60425699415779,-32.22256282592507,60531.375875221056,0,
343018160632365607,55.58292268775266,-32.2203955011361,60531.375875221056,0,
343018160632365608,55.56867743197004,-32.21896538309164,60531.375875221056,0,
343018160632365609,55.577965499103925,-32.21943736511292,60531.375875221056,0,
343018160632365610,55.565582353018726,-32.21899387414873,60531.375875221056,0,
343018160632365611,55.601199524716975,-32.22108945644539,60531.375875221056,0,
343018160632365612,55.57557224845608,-32.219076659597526,60531.375875221056,0,
343018160632365613,55.58723250445134,-32.21951657269705,60531.375875221056,0,
343018160632365615,55.606622760297846,-32.22064109873554,60531.375875221056,0,
343018160632365616,55.59661147644591,-32.21977142854362,60531.375875221056,0,
343018160632365617,55.57372295028979,-32.21797911665074,60531.375875221056,0,
343018160632365619,55.57784233528498,-32.21820049762231,60531.375875221056,0,
343018160632365620,55.57150762459571,-32.21662888006252,60531.375875221056,0,
343018160632365621,55.6016565562934,-32.219955141901416,60531.375875221056,0,
343018160632365622,55.58980355176304,-32.21888756055297,60531.375875221056,0,
343018160632365623,55.58021417001454,-32.218169046320334,60531.375875221056,0,
343018160632365624,55.56704002676026,-32.217159887652926,60531.375875221056,0,
343018160632365625,55.58394877484084,-32.21830337283192,60531.375875221056,0,
343018160632365626,55.576246526099126,-32.218350388567174,60531.375875221056,0,
343018160632365627,55.5688501167909,-32.216860138379616,60531.375875221056,0,
343018160632365628,55.57455888787281,-32.21698707889868,60531.375875221056,0,
343018160632365629,55.58437473681331,-32.21744546550294,60531.375875221056,0,
343018160632365630,55.77179999329113,-32.23189012750208,60531.375875221056,0,
343018160632365631,55.568289578411495,-32.215420588993354,60531.375875221056,0,
343018160632365632,55.57173812510849,-32.215755216785524,60531.375875221056,0,
343018160632365633,55.5759464115088,-32.216041850659344,60531.375875221056,0,
343018160632365634,55.72817711714241,-32.227958692228746,60531.375875221056,0,
343018160632365635,55.59028921366281,-32.21691906714311,60531.375875221056,0,
343018160632365636,55.60014588592984,-32.21760258330157,60531.375875221056,0,
343018160632365638,55.58042553462424,-32.21545247561247,60531.375875221056,0,
343018160632365639,55.60205246945159,-32.217031280600374,60531.375875221056,0,
343018160632365640,55.59198085375074,-32.21610241832574,60531.375875221056,0,
343018160632365641,55.57111861728073,-32.21425514341291,60531.375875221056,0,
343018160632365642,55.60546477195147,-32.216525517478615,60531.375875221056,0,
343018160632365643,55.59464885372424,-32.21559774349835,60531.375875221056,0,
343018160632365644,55.582778042556576,-32.21469538557172,60531.375875221056,0,
343018160632365646,55.57363056268746,-32.213565918658595,60531.375875221056,0,
343018160632365647,55.60812870740162,-32.21605810930777,60531.375875221056,0,
343018160632365648,55.5837719357307,-32.214050653026945,60531.375875221056,0,
343018160632365649,55.60141086470817,-32.21513917524409,60531.375875221056,0,
343018160632365650,55.57950446093225,-32.21281367278289,60531.375875221056,0,
343018160632365651,55.58564239500953,-32.213792712830866,60531.375875221056,0,
343018160632365654,55.582934324974346,-32.21331378519862,60531.375875221056,0,
343018160632365655,55.786019421749394,-32.22934866442571,60531.375875221056,0,
343018160632365656,55.57215114215672,-32.21210787692144,60531.375875221056,0,
343018160632365657,55.75832444334912,-32.22653853206928,60531.375875221056,0,
343018160632365658,55.56857236803226,-32.211762733780404,60531.375875221056,0,
343018160632365659,55.60391661705896,-32.21450460243966,60531.375875221056,0,
343018160632365660,55.59004336098033,-32.21327423924048,60531.375875221056,0,
343018160632365661,55.58425413715982,-32.21269536893299,60531.375875221056,0,
343018160632365662,55.59319118872644,-32.21336092692635,60531.375875221056,0,
343018160632365663,55.576320270104745,-32.21188717098947,60531.375875221056,0,
343018160632365664,55.65273137522292,-32.21719289048696,60531.375875221056,0,
343018160632365665,55.60676703563607,-32.21373043985478,60531.375875221056,0,
343018160632365666,55.609797152342864,-32.213695686058166,60531.375875221056,0,
343018160632365667,55.59584599272295,-32.21257123499319,60531.375875221056,0,
343018160632365668,55.5755077869508,-32.21092921249936,60531.375875221056,0,
343018160632365669,55.59470379742066,-32.21220026107941,60531.375875221056,0,
343018160632365671,55.60033682085741,-32.21249135460662,60531.375875221056,0,
343018160632365672,55.79250747344952,-32.22700629770183,60531.375875221056,0,
343018160632365673,55.58295221339592,-32.21024794546305,60531.375875221056,0,
343018160632365674,55.57235590964403,-32.209326382344514,60531.375875221056,0,
343018160632365675,55.59037621685382,-32.21068216666345,60531.375875221056,0,
343018160632365676,55.60932603545498,-32.21204042905405,60531.375875221056,0,
343018160632365677,55.60236919362964,-32.211312578397674,60531.375875221056,0,
343018160632365679,55.58208072543693,-32.20922949513819,60531.375875221056,0,
343018160632365680,55.62147436786239,-32.21223757409973,60531.375875221056,0,
343018160632365681,55.57272578876926,-32.208194764521494,60531.375875221056,0,
343018160632365682,55.58898136363147,-32.20928470642788,60531.375875221056,0,
343018160632365683,55.5762053977526,-32.2082529271518,60531.375875221056,0,
343018160632365685,55.59190012324031,-32.20984096723542,60531.375875221056,0,
343018160632365686,55.58014852836176,-32.207121526122734,60531.375875221056,0,
343018160632365687,55.6024849499476,-32.20970460336073,60531.375875221056,0,
343018160632365688,55.60380122601365,-32.20969915068998,60531.375875221056,0,
343018160632365689,55.58268704550629,-32.20794001316321,60531.375875221056,0,
343018160632365691,55.58554617812418,-32.207668960573805,60531.375875221056,0,
343018160632365692,55.60942975624349,-32.20937185798203,60531.375875221056,0,
343018160632365694,55.5973732053391,-32.207786727092895,60531.375875221056,0,
343018160632365695,55.569083687212114,-32.205461394351865,60531.375875221056,0,
343018160632365696,55.600455735210126,-32.20786795949965,60531.375875221056,0,
343018160632365697,55.58755523005021,-32.206771539286464,60531.375875221056,0,
343018160632365698,55.60601548918581,-32.20814873433576,60531.375875221056,0,
343018160632365699,55.58606851611195,-32.206539987107654,60531.375875221056,0,
343018160632365700,55.58419072436524,-32.20627684022014,60531.375875221056,0,
343018160632365701,55.57852621839975,-32.20576355956926,60531.375875221056,0,
343018160632365702,55.57196190956927,-32.20506574689199,60531.375875221056,0,
343018160632365703,55.58840615980875,-32.20622676608141,60531.375875221056,0,
343018160632365704,55.56977717267832,-32.204610265280635,60531.375875221056,0,
343018160632365705,55.606075046943,-32.20703815037884,60531.375875221056,0,
343018160632365706,55.57515944256191,-32.203544469232774,60531.375875221056,0,
343018160632365707,55.572031802675696,-32.2032868090042,60531.375875221056,0,
343018160632365709,55.60817231309008,-32.206172423250514,60531.375875221056,0,
343018160632365711,55.58971772395763,-32.20393456166992,60531.375875221056,0,
343018160632365713,55.57430151049056,-32.20241067628241,60531.375875221056,0,
343018160632365714,55.57870326678978,-32.201874068105724,60531.375875221056,0,
343018160632365715,55.60241958482403,-32.20445704439898,60531.375875221056,0,
343018160632365716,55.5936973707054,-32.20364220130548,60531.375875221056,0,
343018160632365717,55.60841394455638,-32.20438235006892,60531.375875221056,0,
343018160632365718,55.68633862770345,-32.21065025719995,60531.375875221056,0,
343018160632365719,55.59708414945327,-32.20335767361053,60531.375875221056,0,
343018160632365722,55.60019148570101,-32.203217832570594,60531.375875221056,0,
343018160632365724,55.72068762424234,-32.21248571966915,60531.375875221056,0,
343018160632365725,55.59382719935808,-32.20220651041874,60531.375875221056,0,
343018160632365727,55.58344075907424,-32.200695191686776,60531.375875221056,0,
343018160632365729,55.58482556954922,-32.20008201594463,60531.375875221056,0,
343018160632365730,55.57879540582884,-32.199316164793075,60531.375875221056,0,
343018160632365731,55.58793893164125,-32.19988719585756,60531.375875221056,0,
343018160632365733,55.60984012537066,-32.20165299962582,60531.375875221056,0,
343018160632365734,55.59244045616623,-32.20107994206771,60531.375875221056,0,
343018160632365735,55.59466491542472,-32.20031835372228,60531.375875221056,0,
343018160632365737,55.59593456800634,-32.20014191322448,60531.375875221056,0,
343018160632365738,55.58556502988384,-32.19892647318163,60531.375875221056,0,
343018160632365739,55.72928043045376,-32.21032004772984,60531.375875221056,0,
343018160632365740,55.598179178238205,-32.19948638795502,60531.375875221056,0,
343018160632365742,55.59978097441448,-32.19928091964417,60531.375875221056,0,
343018160632365743,55.57443337857728,-32.19717911359512,60531.375875221056,0,
343018160632365744,55.5768046281887,-32.19714766288924,60531.375875221056,0,
343018160632365745,55.60699470414172,-32.199471887896266,60531.375875221056,0,
343018160632365746,55.60521324178254,-32.19893797747107,60531.375875221056,0,
343018160632365747,55.58910757977905,-32.19769500471087,60531.375875221056,0,
343018160632365748,55.58422560635042,-32.197245151499864,60531.375875221056,0,
343018160632365749,55.60294434515095,-32.19864360379671,60531.375875221056,0,
343018160632365750,55.5975995211273,-32.19821273632571,60531.375875221056,0,
343018160632365751,55.60020673395008,-32.19842294253063,60531.375875221056,0,
343018160632365752,55.574344217789886,-32.196223847953355,60531.375875221056,0,
343018160632365754,55.59240121381442,-32.197068470223854,60531.375875221056,0,
343018160632365755,55.57987309904496,-32.196363428617474,60531.375875221056,0,
343018160632365756,55.62804418402786,-32.200050494570085,60531.375875221056,0,
343018160632365757,55.58234562280028,-32.196270281668234,60531.375875221056,0,
343018160632365758,55.60847921681219,-32.197974173512286,60531.375875221056,0,
343018160632365759,55.58937537470098,-32.19648970892273,60531.375875221056,0,
343018160632365760,55.579018870563466,-32.19559773955951,60531.375875221056,0,
343018160632365761,55.60571380519891,-32.1974167812065,60531.375875221056,0,
343018160632365763,55.79194512759346,-32.21178489193936,60531.375875221056,0,
343018160632365764,55.60779680568222,-32.197026902710455,60531.375875221056,0,
343018160632365765,55.58427384506392,-32.19507407914839,60531.375875221056,0,
343018160632365767,55.58605229511912,-32.19505035455245,60531.375875221056,0,
343018160632365768,55.59794560006981,-32.19573105161639,60531.375875221056,0,
343018160632365769,55.59068951064049,-32.194755392833976,60531.375875221056,0,
343018160632365770,55.59284655640286,-32.19487365608366,60531.375875221056,0,
343018160632365771,55.58196870633679,-32.1939398786122,60531.375875221056,0,
343018160632365772,55.59464378364751,-32.194684017826226,60531.375875221056,0,
343018160632365773,55.58485984423599,-32.19380554312814,60531.375875221056,0,
343018160632365775,55.60711159696616,-32.19552171557759,60531.375875221056,0,
343039123830865921,55.85051941902923,-32.34939840378703,60531.39416622453,0,
343039123830865922,55.838589152450105,-32.34825125353018,60531.39416622453,0,
343039123830865923,55.8663672799942,-32.349220753284584,60531.39416622453,0,
343039123830865924,55.705825740109695,-32.33450377892697,60531.39416622453,0,
343039123830865925,55.94558069674967,-32.35327835491711,60531.39416622453,0,
343039123830865926,55.69589152607636,-32.332766738032234,60531.39416622453,0,
343039123830865927,55.69804614037704,-32.33127826627595,60531.39416622453,0,
343039123830865928,55.69685452852018,-32.330660799701896,60531.39416622453,0,
343039123830865929,55.951278271568526,-32.35078561362814,60531.39416622453,0,
343039123830865931,55.70044176751988,-32.326956534138574,60531.39416622453,0,
343039123830865933,55.86398813482915,-32.3373158887051,60531.39416622453,0,
343039123830865934,55.69784469246998,-32.31386441863941,60531.39416622453,0,
343039123830865937,55.77554507284883,-32.31226559648614,60531.39416622453,0,
343039123830865939,55.854603720760856,-32.317035338961105,60531.39416622453,0,
343039123830865940,55.917127747656856,-32.32103646441749,60531.39416622453,0,
343039123830865943,55.7405933662042,-32.304583079528335,60531.39416622453,0,
343039123830865944,55.95457233361243,-32.32051578826173,60531.39416622453,0,
343039123830865945,55.76850220149906,-32.301537445588615,60531.39416622453,0,
343039123830865946,55.75674568851145,-32.300076797757065,60531.39416622453,0,
343039123830865947,55.73946319736464,-32.29852407398016,60531.39416622453,0,
343039123830865948,55.92404367194288,-32.31199718616077,60531.39416622453,0,
343039123830865949,55.7379323761329,-32.2935378632628,60531.39416622453,0,
343039123830865951,55.73551294610958,-32.28230814471744,60531.39416622453,0,
343039123830865952,55.74727817146805,-32.28311439155953,60531.39416622453,0,
343039123830865954,55.750762623279805,-32.282622006945466,60531.39416622453,0,
343039123830865955,55.74553520886065,-32.280015512090976,60531.39416622453,0,
343039123830865956,55.74585361785775,-32.27396520652217,60531.39416622453,0,
343039123830865957,55.72602568428088,-32.27226804148528,60531.39416622453,0,
343039123830865958,55.76077576170285,-32.273693308903894,60531.39416622453,0,
343039123830865959,55.78118636788964,-32.27381651841505,60531.39416622453,0,
343039123830865961,55.71745230087408,-32.26325859359007,60531.39416622453,0,
343039123830865962,55.74341828516901,-32.26501132623557,60531.39416622453,0,
343039123830865963,55.79410222853153,-32.268190809629985,60531.39416622453,0,
343039123830865964,55.77844026010963,-32.26467042156206,60531.39416622453,0,
343039123830865966,55.903820300263135,-32.27266290924903,60531.39416622453,0,
343039123830865967,55.79355035659011,-32.26335107241456,60531.39416622453,0,
343039123830865968,55.72367797694392,-32.25534932756895,60531.39416622453,0,
343039123830865969,55.75908572807084,-32.25560304206695,60531.39416622453,0,
343039123830865970,55.73119874763753,-32.2485581934758,60531.39416622453,0,
343039123830865972,55.81360960404714,-32.253290228886584,60531.39416622453,0,
343039123830865973,55.73471412648642,-32.244445410415096,60531.39416622453,0,
343039123830865974,55.929101045112354,-32.25353678520084,60531.39416622453,0,
343039123830865976,55.724359604231054,-32.23521503838866,60531.39416622453,0,
343039123830865977,55.72815617922492,-32.22805740143839,60531.39416622453,0,
343039123830865978,55.75834542724626,-32.22666632522357,60531.39416622453,0,
343039123830865979,55.71283360068649,-32.218988577881696,60531.39416622453,0,
343039123830865980,55.71276771790164,-32.215585588128576,60531.39416622453,0,
343039123830865982,55.84882636052874,-32.21822228708893,60531.39416622453,0,
343039123830865983,55.96655518779194,-32.2226344089116,60531.39416622453,0,
343039123830865985,55.745610477942506,-32.201632499211925,60531.39416622453,0,
343039123830865986,55.84786587923734,-32.202759294578335,60531.39416622453,0,
343039123830865987,55.904837801648064,-32.206577539089686,60531.39416622453,0,
343039123830865990,55.91890523724872,-32.1989068692069,60531.39416622453,0,
343039123830865991,55.92119470941109,-32.18873521416987,60531.39416622453,0,
343039123830865992,55.737742618672414,-32.170987623472385,60531.39416622453,0,
343039123830865993,55.95643082727484,-32.186915081179905,60531.39416622453,0,
343039123830865994,55.718426212712345,-32.163117523657554,60531.39416622453,0,
343039123830865995,55.87173830822179,-32.170211315230176,60531.39416622453,0,
343039123830865996,55.727169299529486,-32.15772892686829,60531.39416622453,0,
343039123830865997,55.86319924275521,-32.167602648539656,60531.39416622453,0,
343039123830865998,55.87421786740052,-32.16826998025703,60531.39416622453,0,
343039123830865999,55.8570962504003,-32.16590351066838,60531.39416622453,0,
343039123830866001,55.93088726140933,-32.167844372048194,60531.39416622453,0,
343039123830866002,55.957389257286174,-32.168316436320424,60531.39416622453,0,
343039123830866005,55.86704782137796,-32.15962860870484,60531.39416622453,0,
343039123830866006,55.837199499664834,-32.15545313287744,60531.39416622453,0,
343039123830866007,55.84943853298055,-32.15494265440195,60531.39416622453,0,
343039123830866008,55.71943279305327,-32.14412711029562,60531.39416622453,0,
343039123830866009,55.97250167620206,-32.16458542152673,60531.39416622453,0,
343039123830866010,55.76613586730076,-32.146646446718975,60531.39416622453,0,
343039123830866011,55.74538030168351,-32.14362307748189,60531.39416622453,0,
343039123830866012,55.9702928196567,-32.16134918945358,60531.39416622453,0,
343039123830866013,55.8652914857492,-32.15253497797657,60531.39416622453,0,
343039123830866014,55.831717698310825,-32.14943445495574,60531.39416622453,0,
343039123830866015,55.74368683250148,-32.14150591044729,60531.39416622453,0,
343039123830866016,55.9792765131846,-32.15973455696766,60531.39416622453,0,
343039123830866017,55.98167763565983,-32.159795073993166,60531.39416622453,0,
343039123830866018,55.75477090913952,-32.14025832307874,60531.39416622453,0,
343039123830866019,55.786266962943664,-32.14257638607175,60531.39416622453,0,
343039123830866020,55.91813459248765,-32.1520915605947,60531.39416622453,0,
343039123830866021,55.96798841165663,-32.154633907491906,60531.39416622453,0,
343039123830866022,55.848781641707454,-32.14441569174077,60531.39416622453,0,
343039123830866023,55.92133767506486,-32.148938851282246,60531.39416622453,0,
343039123830866024,55.723505393471605,-32.130803098641096,60531.39416622453,0,
343039123830866025,55.734453614314695,-32.130771940918656,60531.39416622453,0,
343039123830866026,55.864955559771566,-32.140696611362124,60531.39416622453,0,
343039123830866027,55.92360538100345,-32.14512707844937,60531.39416622453,0,
343039123830866028,55.74617766533082,-32.130575753078475,60531.39416622453,0,
343039123830866029,55.83278508820249,-32.13722340973298,60531.39416622453,0,
343039123830866030,55.96178717105394,-32.14743653801733,60531.39416622453,0,
343039123830866031,55.89984658043638,-32.141104866004945,60531.39416622453,0,
343039123830866032,55.7516747942873,-32.128578014804425,60531.39416622453,0,
343039123830866033,55.7966749660098,-32.131740755393,60531.39416622453,0,
343039123830866037,55.776668361684735,-32.12500358752605,60531.39416622453,0,
343039123830866038,55.89573612292836,-32.134011684920814,60531.39416622453,0,
343039123830866039,55.95253761632792,-32.13811508528199,60531.39416622453,0,
343039123830866040,55.979654916773626,-32.14019647381592,60531.39416622453,0,
343039123830866041,55.98224208766217,-32.14001564131858,60531.39416622453,0,
343039123830866042,55.73087248646464,-32.11927861050451,60531.39416622453,0,
345230015102713863,55.569170882430456,-32.42512738917228,60536.29552422337,0,
345230015102713864,55.807456096576985,-32.388229411629545,60536.29552422337,0,
345230015102713865,55.59256204600676,-32.42034913779594,60536.29552422337,0,
345230015102713866,55.59639694826991,-32.4179195939664,60536.29552422337,0,
345230015102713868,55.77714018872322,-32.38959147953501,60536.29552422337,0,
345230015102713869,55.59568826847063,-32.41453443565372,60536.29552422337,0,
345230015102713873,55.59357351186984,-32.40826209142627,60536.29552422337,0,
345230015102713875,55.60972278973421,-32.40427465281139,60536.29552422337,0,
345230015102713878,55.73593304939798,-32.3784939144867,60536.29552422337,0,
345230015102713879,55.77266405365122,-32.3692105618379,60536.29552422337,0,
345230015102713880,55.59051495218207,-32.39396587165024,60536.29552422337,0,
345230015102713881,55.68695615287438,-32.37940248315351,60536.29552422337,0,
345230015102713882,55.60493896189664,-32.389787865616164,60536.29552422337,0,
345230015102713884,55.60765832264917,-32.38502133658835,60536.29552422337,0,
345230015102713886,55.7703297343253,-32.35658686238235,60536.29552422337,0,
345230015102713887,55.56509582749614,-32.3858150168155,60536.29552422337,0,
345230015102713889,55.64847273084262,-32.37125036290708,60536.29552422337,0,
345230015102713890,55.56615996051688,-32.38293240926178,60536.29552422337,0,
345230015102713891,55.73965136438828,-32.35567693984577,60536.29552422337,0,
345230015102713892,55.56735022977212,-32.37934191702671,60536.29552422337,0,
345230015102713893,55.58056089004436,-32.37452981863138,60536.29552422337,0,
